                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.76393,                 0.5839,                 1.0734,                0.84078,                0.61315,                 1.0867,                0.72107,                0.73417,                0.78237,                0.46127,                 1.3838,                0.98159,                 1.5604,                 1.4303,                 1.0763,                 1.5551,             0.00024276,             0.00024276,             0.00024276
                    103,                0.76354,                0.56264,                  1.068,                0.83943,                0.59766,                 1.0786,                0.75089,                0.69902,                 0.7621,                0.44601,                 1.4098,                0.99404,                 1.5674,                 1.4606,                 1.1146,                 1.5686,             0.00023805,             0.00023805,             0.00023805
                    104,                0.76017,                0.58183,                 1.0707,                0.83863,                0.60134,                 1.0821,                0.77307,                0.70424,                0.77017,                0.44914,                 1.3792,                 1.0001,                 1.5499,                 1.4428,                 1.0972,                 1.5542,             0.00023334,             0.00023334,             0.00023334
                    105,                0.74225,                0.57542,                 1.0597,                0.82883,                0.60648,                 1.0728,                0.73929,                0.71209,                0.76936,                0.44944,                 1.3858,                0.99657,                  1.556,                 1.4414,                 1.0895,                 1.5513,             0.00022862,             0.00022862,             0.00022862
                    106,                0.72996,                0.55433,                 1.0574,                0.80599,                0.57414,                 1.0685,                0.79029,                0.67206,                 0.7672,                0.45124,                 1.3932,                0.99562,                 1.5569,                 1.4522,                 1.0917,                 1.5652,             0.00022391,             0.00022391,             0.00022391
                    107,                0.73375,                0.55331,                  1.052,                0.81019,                0.57337,                 1.0668,                0.74666,                0.70585,                0.76664,                0.45136,                 1.3949,                 1.0006,                  1.583,                 1.4539,                 1.0852,                 1.5831,              0.0002192,              0.0002192,              0.0002192
                    108,                0.73679,                0.55901,                  1.064,                0.81524,                0.59792,                 1.0757,                0.75758,                0.71608,                0.76755,                0.45084,                   1.39,                 1.0106,                 1.5646,                 1.4516,                 1.0856,                 1.5635,             0.00021449,             0.00021449,             0.00021449
                    109,                0.73272,                0.56115,                 1.0571,                0.80825,                0.59554,                  1.072,                0.75133,                0.71085,                0.77132,                 0.4502,                 1.3933,                 1.0074,                 1.5684,                 1.4607,                 1.0749,                 1.5752,             0.00020977,             0.00020977,             0.00020977
                    110,                  0.717,                0.54603,                 1.0614,                 0.7903,                0.57444,                 1.0733,                 0.7643,                0.71977,                0.77277,                0.45372,                 1.3892,                0.97782,                 1.5555,                 1.4558,                 1.0364,                 1.5637,             0.00020506,             0.00020506,             0.00020506
                    111,                0.71138,                0.52283,                 1.0521,                0.78157,                0.54765,                 1.0639,                0.73883,                0.73737,                0.76864,                0.44669,                 1.4116,                 1.0084,                 1.5789,                 1.4675,                 1.1081,                 1.5828,             0.00020035,             0.00020035,             0.00020035
                    112,                0.70638,                0.53259,                 1.0437,                 0.7813,                0.54878,                 1.0569,                0.77506,                 0.7031,                0.77797,                0.45598,                 1.4032,                0.97527,                 1.5785,                 1.4527,                 1.0857,                 1.5843,             0.00019564,             0.00019564,             0.00019564
                    113,                0.71806,                0.54939,                 1.0568,                0.79908,                0.58049,                 1.0709,                0.75821,                0.72445,                0.77326,                0.44996,                 1.4096,                 0.9945,                 1.5892,                 1.4716,                 1.0971,                 1.5973,             0.00019092,             0.00019092,             0.00019092
                    114,                0.71158,                0.53684,                 1.0407,                0.78771,                0.55151,                 1.0504,                0.78671,                0.68547,                0.77353,                0.45405,                 1.3941,                  1.007,                 1.5858,                 1.4474,                 1.1129,                 1.5895,             0.00018621,             0.00018621,             0.00018621
                    115,                0.68787,                0.53055,                 1.0361,                0.76135,                0.55023,                 1.0523,                0.79444,                 0.6851,                0.76761,                0.44764,                 1.3972,                  1.012,                 1.5837,                 1.4651,                 1.1065,                 1.5926,              0.0001815,              0.0001815,              0.0001815
                    116,                0.70258,                0.52279,                 1.0374,                   0.79,                0.52313,                 1.0548,                0.74815,                0.71361,                0.76619,                0.45066,                 1.4092,                 1.0088,                 1.5729,                 1.4559,                 1.1109,                 1.5675,             0.00017679,             0.00017679,             0.00017679
                    117,                0.72239,                 0.5348,                 1.0579,                0.80614,                0.54193,                 1.0749,                0.77541,                0.72581,                0.78723,                0.45919,                 1.4002,                0.97761,                 1.5696,                 1.4647,                 1.0703,                 1.5782,             0.00017207,             0.00017207,             0.00017207
                    118,                0.69427,                 0.5148,                 1.0422,                0.76825,                0.53132,                 1.0553,                0.77279,                0.71357,                0.78015,                0.45318,                 1.4056,                 0.9986,                 1.5737,                 1.4661,                 1.0827,                 1.5762,             0.00016736,             0.00016736,             0.00016736
                    119,                0.70063,                0.52268,                  1.037,                0.78143,                0.53873,                  1.052,                0.76276,                0.72808,                0.78311,                0.45072,                 1.4258,                0.98789,                 1.5989,                 1.4729,                 1.1159,                 1.5931,             0.00016265,             0.00016265,             0.00016265
                    120,                0.67601,                0.51547,                 1.0288,                0.74856,                0.54361,                 1.0461,                0.76948,                0.73076,                0.78733,                0.46183,                 1.4049,                0.97142,                 1.5835,                 1.4589,                 1.0745,                 1.5821,             0.00015794,             0.00015794,             0.00015794
                    121,                0.67171,                0.50329,                 1.0274,                0.74453,                0.52366,                 1.0396,                0.76888,                 0.7223,                0.77843,                0.45126,                 1.4207,                0.98275,                 1.6039,                 1.4719,                  1.101,                  1.595,             0.00015322,             0.00015322,             0.00015322
                    122,                0.68054,                 0.5022,                 1.0341,                0.74987,                0.52569,                 1.0427,                0.75343,                0.73589,                0.77792,                0.45377,                 1.4086,                0.98343,                 1.5879,                 1.4656,                 1.1073,                 1.5891,             0.00014851,             0.00014851,             0.00014851
                    123,                0.66563,                0.50148,                 1.0323,                0.73472,                0.52292,                 1.0417,                0.78794,                0.69672,                0.77276,                 0.4537,                 1.3938,                 1.0186,                 1.5757,                 1.4639,                 1.1342,                 1.5857,              0.0001438,              0.0001438,              0.0001438
                    124,                0.66591,                0.49888,                  1.026,                 0.7417,                 0.5046,                 1.0393,                0.77944,                0.71481,                0.77471,                0.45271,                 1.4035,                0.99754,                 1.5901,                 1.4599,                 1.1309,                 1.5897,             0.00013909,             0.00013909,             0.00013909
                    125,                0.66999,                0.49459,                 1.0185,                0.74987,                0.49991,                 1.0302,                0.75055,                0.72843,                0.76745,                0.44867,                 1.4052,                 1.0032,                 1.6086,                 1.4655,                 1.1173,                 1.6061,             0.00013437,             0.00013437,             0.00013437
                    126,                0.66644,                0.49699,                 1.0297,                0.73363,                0.51519,                 1.0403,                0.75897,                0.72498,                0.77231,                0.44845,                 1.4177,                0.98548,                 1.6158,                 1.4727,                 1.1049,                 1.6144,             0.00012966,             0.00012966,             0.00012966
                    127,                0.66935,                0.49426,                 1.0159,                0.73881,                0.49895,                 1.0227,                0.78422,                0.71617,                0.78446,                0.45475,                 1.4197,                0.99102,                 1.6143,                 1.4701,                 1.1076,                 1.6049,             0.00012495,             0.00012495,             0.00012495
                    128,                0.66001,                0.49308,                 1.0255,                 0.7315,                0.49283,                 1.0402,                 0.7917,                0.70727,                0.78071,                0.45024,                 1.4279,                0.99915,                 1.6274,                 1.4821,                 1.1104,                 1.6253,             0.00012024,             0.00012024,             0.00012024
                    129,                0.65291,                0.48407,                 1.0249,                0.72582,                0.50835,                 1.0331,                0.77304,                0.73349,                 0.7769,                0.44417,                 1.4325,                 1.0024,                 1.6397,                 1.4886,                  1.124,                 1.6236,             0.00011553,             0.00011553,             0.00011553
                    130,                0.64726,                0.48538,                 1.0173,                0.72004,                0.49866,                 1.0347,                0.76734,                0.72832,                0.78002,                0.45572,                 1.3969,                0.97939,                 1.6077,                 1.4562,                 1.0856,                 1.6058,             0.00011081,             0.00011081,             0.00011081
                    131,                0.66139,                0.49108,                 1.0189,                0.73565,                0.49466,                 1.0305,                0.76402,                0.72352,                 0.7759,                0.45196,                 1.4168,                0.98193,                 1.6167,                 1.4737,                 1.1031,                 1.6109,              0.0001061,              0.0001061,              0.0001061
                    132,                0.64887,                0.47973,                 1.0137,                0.72565,                0.49532,                 1.0277,                 0.7871,                0.70899,                 0.7846,                 0.4505,                 1.4219,                0.98856,                  1.634,                 1.4842,                 1.1032,                 1.6373,             0.00010139,             0.00010139,             0.00010139
                    133,                0.64659,                0.48255,                 1.0183,                0.72282,                0.49989,                 1.0337,                0.79085,                0.72037,                0.78082,                0.45269,                 1.4101,                0.99309,                 1.6193,                 1.4595,                 1.0992,                  1.622,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    134,                0.63718,                0.48318,                 1.0101,                0.70503,                0.49394,                  1.021,                0.75141,                 0.7435,                0.77974,                0.44962,                 1.4154,                 1.0042,                 1.6271,                 1.4659,                 1.1271,                 1.6282,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    135,                0.63754,                0.47177,                 1.0011,                0.71538,                0.48624,                 1.0146,                0.76569,                0.73147,                0.78128,                0.44972,                 1.4176,                  0.991,                 1.6234,                 1.4688,                 1.0964,                  1.618,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    136,                0.65333,                0.47657,                 1.0113,                0.73569,                0.49211,                  1.027,                0.78862,                0.72079,                0.77576,                0.45036,                 1.4123,                0.98833,                  1.624,                  1.468,                 1.1076,                 1.6218,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    137,                 0.6457,                0.48828,                 1.0211,                0.71342,                0.49804,                 1.0352,                 0.7747,                 0.7314,                0.77506,                0.44914,                 1.4206,                0.99606,                 1.6303,                 1.4713,                 1.1133,                 1.6286,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    138,                0.64423,                0.47614,                 1.0168,                0.71965,                0.49515,                 1.0335,                0.81264,                0.69466,                0.77463,                0.44512,                 1.4313,                 1.0178,                  1.635,                 1.4872,                 1.1241,                 1.6347,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    139,                0.62355,                0.47389,                0.99917,                0.68415,                0.48123,                 1.0093,                0.77797,                0.72906,                0.77625,                0.44556,                 1.4277,                0.98558,                 1.6462,                 1.4828,                 1.1092,                 1.6403,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    140,                0.62625,                0.46281,                 1.0067,                0.69752,                0.46146,                 1.0207,                0.79011,                0.71385,                0.77607,                 0.4477,                 1.4193,                0.98636,                 1.6448,                 1.4874,                 1.0956,                 1.6494,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    141,                0.51465,                 0.3187,                0.92752,                0.55495,                0.26243,                0.93118,                0.76558,                0.72606,                0.77387,                0.44392,                 1.4367,                 1.0064,                 1.6652,                 1.4964,                 1.1273,                 1.6609,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    142,                 0.4939,                0.30248,                0.92376,                  0.544,                0.24407,                0.93102,                0.75844,                0.73661,                0.77298,                0.44356,                 1.4273,                 1.0017,                 1.6651,                 1.4876,                 1.1282,                 1.6635,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    143,                0.50153,                0.30901,                0.93137,                0.54619,                0.25272,                0.93611,                0.75616,                0.74277,                0.77573,                0.44692,                 1.4306,                 1.0067,                 1.6738,                 1.4828,                 1.1314,                 1.6588,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    144,                0.48261,                0.29121,                0.91372,                0.51878,                0.22627,                0.91765,                0.79125,                0.71309,                0.77863,                0.44553,                 1.4295,                 1.0072,                 1.6745,                 1.4823,                 1.1301,                 1.6621,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    145,                0.48315,                0.30328,                  0.925,                 0.5247,                 0.2451,                0.93074,                 0.7653,                0.74082,                0.78096,                0.44944,                 1.4249,                 1.0125,                  1.668,                 1.4814,                 1.1319,                  1.661,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    146,                0.47656,                0.28919,                 0.9235,                0.51887,                0.22157,                0.92824,                0.76682,                0.72674,                0.77856,                0.44332,                  1.435,                 1.0158,                 1.6824,                 1.4892,                 1.1556,                 1.6708,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    147,                0.46632,                0.29161,                  0.913,                0.50577,                0.23224,                0.92212,                0.74295,                0.74332,                0.77776,                 0.4477,                 1.4322,                 1.0136,                 1.6854,                 1.4831,                 1.1456,                 1.6695,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    148,                0.47359,                0.28755,                 0.9018,                0.52112,                0.23768,                0.90692,                0.75197,                0.74024,                0.77615,                0.44694,                 1.4321,                 1.0009,                 1.6851,                 1.4827,                  1.142,                 1.6707,              2.599e-05,              2.599e-05,              2.599e-05
                    149,                0.47312,                0.28282,                0.90696,                0.51084,                0.21697,                0.91192,                0.76374,                0.72344,                0.77526,                0.44735,                  1.434,                 1.0084,                  1.694,                 1.4803,                 1.1506,                 1.6747,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    150,                0.46092,                0.27636,                0.90142,                0.49517,                0.21576,                0.90471,                0.78202,                0.71723,                0.77732,                 0.4475,                 1.4355,                  1.006,                 1.6947,                  1.479,                  1.156,                 1.6736,             1.6565e-05,             1.6565e-05,             1.6565e-05
