                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.0541,                  0.984,                  1.213,                 1.1193,                 1.1925,                 1.1886,                0.62985,                0.53981,                0.56713,                0.31782,                 1.4741,                 1.4986,                 1.5276,                 1.4638,                 1.7335,                 1.4769,             0.00049487,             0.00049487,             0.00049487
                     34,                  1.051,                0.98679,                 1.2187,                 1.1122,                 1.1807,                 1.1957,                0.68554,                0.65234,                0.69164,                0.39082,                 1.3833,                 1.2373,                 1.4558,                 1.4178,                 1.3996,                 1.4431,              0.0004878,              0.0004878,              0.0004878
                     35,                 1.0487,                0.98326,                 1.2163,                 1.1129,                 1.1822,                 1.1969,                0.62861,                 0.5792,                0.63212,                0.32902,                 1.4813,                 1.3851,                 1.5605,                  1.507,                 1.5864,                 1.5316,             0.00048074,             0.00048074,             0.00048074
                     36,                 1.0465,                0.96705,                 1.2175,                 1.1036,                 1.1517,                 1.1985,                0.66317,                0.60165,                0.64738,                0.35423,                 1.4229,                 1.2937,                 1.4836,                  1.438,                 1.4869,                 1.4598,             0.00047367,             0.00047367,             0.00047367
                     37,                 1.0205,                0.96079,                 1.1903,                 1.0891,                 1.1414,                 1.1709,                0.68899,                0.59903,                0.66432,                0.37274,                  1.424,                 1.2411,                 1.4788,                 1.4409,                 1.4227,                 1.4643,              0.0004666,              0.0004666,              0.0004666
                     38,                 1.0329,                0.94125,                 1.2029,                 1.1056,                 1.1303,                 1.1817,                0.63197,                0.58059,                0.61212,                0.34183,                 1.3969,                 1.5677,                 1.4868,                 1.4361,                 1.7284,                 1.4681,             0.00045953,             0.00045953,             0.00045953
                     39,                0.99611,                0.92616,                 1.1958,                 1.0582,                 1.0936,                 1.1796,                0.67278,                0.55307,                0.58858,                0.33864,                 1.3844,                 1.4709,                 1.4839,                 1.3966,                 1.7004,                 1.4447,             0.00045246,             0.00045246,             0.00045246
                     40,                 1.0219,                0.91419,                 1.1911,                 1.0913,                 1.0752,                  1.172,                0.69579,                0.61023,                0.66236,                0.37044,                 1.4499,                 1.2737,                 1.5099,                 1.4557,                 1.4568,                 1.4948,             0.00044539,             0.00044539,             0.00044539
                     41,                      1,                0.90776,                 1.1839,                 1.0627,                 1.0695,                 1.1672,                 0.6831,                0.63998,                0.68698,                0.37996,                 1.4248,                 1.2465,                 1.4886,                 1.4453,                 1.4257,                 1.4657,             0.00043832,             0.00043832,             0.00043832
                     42,                0.98038,                0.87986,                  1.173,                 1.0443,                 1.0453,                 1.1568,                0.67882,                0.60182,                0.65814,                 0.3697,                 1.3982,                 1.2642,                 1.4826,                 1.4095,                 1.4406,                 1.4577,             0.00043126,             0.00043126,             0.00043126
