                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                  1.016,                0.76797,                 1.3016,                 1.0869,                0.81944,                 1.3132,                0.69168,                0.65805,                0.70563,                0.42316,                  1.394,                 1.2523,                 1.8608,                 1.4426,                 1.2887,                 1.8835,               0.008548,               0.008548,               0.008548
                     47,                 1.0128,                0.76706,                 1.3011,                 1.0828,                0.81792,                 1.3112,                0.68657,                 0.6613,                0.71027,                0.42366,                 1.3995,                 1.2743,                 1.8634,                 1.4421,                 1.3248,                 1.8814,               0.008515,               0.008515,               0.008515
                     48,                 1.0039,                0.75558,                 1.2925,                 1.0701,                0.81384,                 1.3034,                0.67236,                0.67446,                 0.7177,                0.42901,                 1.4009,                 1.2537,                 1.8725,                 1.4443,                 1.2974,                 1.8903,               0.008482,               0.008482,               0.008482
                     49,                 1.0022,                0.75502,                  1.292,                 1.0739,                0.80866,                 1.3037,                0.69663,                0.64617,                0.68948,                  0.407,                 1.3949,                 1.2545,                 1.8704,                 1.4327,                 1.3144,                 1.8893,               0.008449,               0.008449,               0.008449
                     50,                 1.0005,                0.75287,                 1.2913,                 1.0772,                0.80068,                 1.3062,                0.69872,                0.65944,                0.67881,                0.39517,                  1.395,                 1.3167,                 1.8729,                 1.4327,                 1.3735,                 1.8922,               0.008416,               0.008416,               0.008416
                     51,                0.99887,                0.75341,                 1.2895,                 1.0684,                0.80897,                  1.301,                0.69624,                0.66105,                0.69585,                0.40679,                 1.4075,                 1.3118,                  1.892,                 1.4393,                 1.3632,                 1.9036,               0.008383,               0.008383,               0.008383
                     52,                0.99514,                0.74935,                  1.288,                 1.0666,                0.80609,                 1.3016,                0.69901,                0.67191,                0.70676,                0.41354,                 1.4123,                 1.2884,                 1.9014,                 1.4436,                 1.3403,                 1.9117,                0.00835,                0.00835,                0.00835
                     53,                0.98932,                0.74147,                 1.2869,                 1.0572,                0.79511,                 1.2999,                0.70566,                0.66151,                0.70758,                 0.4131,                  1.417,                 1.2889,                 1.9085,                 1.4439,                  1.346,                 1.9168,               0.008317,               0.008317,               0.008317
                     54,                0.98697,                 0.7329,                 1.2807,                 1.0559,                0.78502,                 1.2952,                 0.6951,                0.68093,                0.70291,                0.40845,                 1.4192,                 1.2632,                 1.9096,                 1.4471,                 1.3244,                 1.9149,               0.008284,               0.008284,               0.008284
                     55,                0.98445,                0.73327,                  1.279,                 1.0512,                0.79114,                 1.2925,                0.69243,                 0.6839,                0.71326,                0.41541,                 1.4223,                 1.2584,                  1.913,                 1.4476,                 1.3176,                 1.9171,               0.008251,               0.008251,               0.008251
                     56,                 0.9809,                0.72637,                 1.2773,                  1.051,                0.78487,                 1.2918,                0.70884,                0.65815,                 0.7168,                0.41757,                 1.4289,                 1.2566,                 1.9186,                 1.4478,                 1.3275,                 1.9185,               0.008218,               0.008218,               0.008218
                     57,                0.97485,                0.72565,                 1.2728,                 1.0412,                0.78073,                 1.2846,                0.72321,                0.64841,                0.71504,                0.41739,                 1.4302,                 1.2521,                 1.9203,                 1.4489,                 1.3312,                 1.9219,               0.008185,               0.008185,               0.008185
